min,max,best,avg,stdev
1.000288828200831,1.0233555803444585,-0.02932646498554116,1.0220963313783014,0.004791156600764254
1.0000235027984883,1.023737878217895,-0.029608467331700777,1.022058263094262,0.004622602246568704
1.000641412227887,1.023737878217895,-0.029608467331700777,1.021344364904155,0.005920674782022537
1.0004137746057726,1.023737878217895,-0.029608467331700777,1.0219442757380675,0.005169754345503512
1.0000288124508845,1.023737878217895,-0.029608467331700777,1.021269314734581,0.005997560833776904
1.0005222714190711,1.023737878217895,-0.029608467331700777,1.0215284002948366,0.0055461280205402665
1.000075677050876,1.023737878217895,-0.029608467331700777,1.0219012433451986,0.004961020053620229
1.0000010781580464,1.023737878217895,-0.029608467331700777,1.0219200477027477,0.005133643436814346
1.0003331720179551,1.0240001232473102,-0.029801432173686707,1.0219935602661208,0.005242122450100691
1.000837366914427,1.024168651068935,-0.02992524147896303,1.022182770397908,0.0050170306010885275
1.0004285557459913,1.0244345309318081,-0.030120270807184834,1.02176817945809,0.006084797531979302
1.0000134631412565,1.0244345309318081,-0.030120270807184834,1.0223941703277137,0.004355593788703663
1.0000007392154637,1.0244345309318081,-0.030120270807184834,1.021640689243862,0.0061632098727021035
1.0002543838306663,1.0244345309318081,-0.030120270807184834,1.0222165733781439,0.005520723883075291
1.000033045640252,1.0244345309318081,-0.030120270807184834,1.0218842351675492,0.006148695355183693
1.0000448632393242,1.0244345309318081,-0.030120270807184834,1.0225921891891603,0.005346446969711836
1.0002792490052208,1.0244345309318081,-0.030120270807184834,1.0227860899028887,0.005382113985520658
1.0000057599157852,1.024569628279786,-0.030219232284752612,1.0231538580368125,0.005090595906495724
1.0002923202694367,1.0246704448430688,-0.03029302471840426,1.0223557787491462,0.0064410135639404115
1.000083181665749,1.0246704448430688,-0.03029302471840426,1.0236718783774688,0.003637367480881217
1.0002536810426013,1.0246704448430688,-0.03029302471840426,1.0229462044805535,0.0052645699681106465
1.00000581004034,1.0246704448430688,-0.03029302471840426,1.022966444670247,0.005576402506211522
1.0002207310558755,1.0246704448430688,-0.03029302471840426,1.023262650525379,0.004430367010935917
1.0000078140685675,1.024806527526012,-0.030392553786563085,1.022884517704454,0.005883119696822913
1.0004088421745083,1.024806527526012,-0.030392553786563085,1.0223567098909503,0.006285099611561436
1.0000013142135726,1.024806527526012,-0.030392553786563085,1.022609085570618,0.0063081980973991045
1.0000043597802217,1.024806527526012,-0.030392553786563085,1.0239851290830262,0.00329661455041579
1.0018308796785382,1.024806527526012,-0.030392553786563085,1.0233324191548945,0.004595932727491557
1.0001964992395698,1.024806527526012,-0.030392553786563085,1.0233472471878604,0.004933081045937404
1.0010567945882232,1.024806527526012,-0.030392553786563085,1.0235410423537328,0.004832848811048755
1.0000615400185577,1.024806527526012,-0.030392553786563085,1.0233365724668793,0.005166331743749713
1.0000780797276136,1.024806527526012,-0.030392553786563085,1.0234905521713666,0.005033906171100194
1.0000757356376409,1.024806527526012,-0.030392553786563085,1.0235456796669065,0.004836523231909801
1.0000006033247495,1.024806527526012,-0.030392553786563085,1.0234705828565611,0.005046352213300047
1.0000142772136704,1.024806527526012,-0.030392553786563085,1.0233496155398911,0.0049130248622014485
1.0018581131872382,1.024806527526012,-0.030392553786563085,1.0237048702087455,0.004103747745447279
1.0000385636505855,1.024806527526012,-0.030392553786563085,1.0231271055923148,0.005721387406999867
1.0003621526820765,1.024806527526012,-0.030392553786563085,1.0228872113975256,0.005717851402073819
1.0000401519263367,1.024806527526012,-0.030392553786563085,1.0228047574717287,0.00622548294074723
1.0052281320340164,1.024806527526012,-0.030392553786563085,1.0241812935247672,0.003001970105245657
1.0001797198047189,1.024806527526012,-0.030392553786563085,1.0231804204766182,0.0053567438134255315
1.0008951918095432,1.024806527526012,-0.030392553786563085,1.0232153423676251,0.005371570387719711
1.000866619398722,1.024806527526012,-0.030392553786563085,1.023961410112208,0.0037261114900745784
1.0008155210749603,1.024806527526012,-0.030392553786563085,1.0231031503333565,0.0054862602012405075
1.0002741801213408,1.024806527526012,-0.030392553786563085,1.023257089803845,0.005410758479741813
1.0005448086279485,1.024806527526012,-0.030392553786563085,1.0227210404166105,0.006157005152002195
1.0003270897836571,1.024806527526012,-0.030392553786563085,1.0235181343921331,0.004946041702559233
1.000102773483773,1.024806527526012,-0.030392553786563085,1.0233613061455724,0.005520419002650115
1.0001577363121705,1.024806527526012,-0.030392553786563085,1.0237435371509598,0.004223015178663576
1.0001620468159478,1.024806527526012,-0.030392553786563085,1.0236119386396223,0.0047273689270272935
1.0001044252586968,1.024806527526012,-0.030392553786563085,1.0233199520362524,0.005277108480887149
1.0000919729046893,1.024806527526012,-0.030392553786563085,1.0231085744860804,0.005625793907680036
1.0001664054255328,1.024806527526012,-0.030392553786563085,1.0230147452424665,0.005949405796660122
1.0004249906984568,1.024806527526012,-0.030392553786563085,1.0233999890277805,0.004646852697544848
1.0005970165869786,1.024806527526012,-0.030392553786563085,1.0227705714894029,0.0060187567034011855
1.000000202277284,1.024806527526012,-0.030392553786563085,1.023634792817692,0.004290709667430823
1.0013900989430287,1.024806527526012,-0.030392553786563085,1.023033039237702,0.005647672794307504
1.0018367801450578,1.024806527526012,-0.030392553786563085,1.023696908122205,0.00435389037604955
1.0000784180536244,1.024806527526012,-0.030392553786563085,1.0233295786599437,0.005213107527236954
1.001252101714633,1.024806527526012,-0.030392553786563085,1.0232620170748339,0.005125799438204614
1.0000335839630383,1.024806527526012,-0.030392553786563085,1.0230615865271435,0.005925517421204665
1.0002898649488827,1.024806527526012,-0.030392553786563085,1.0226359069636684,0.006277853794437978
1.0006220602600033,1.024806527526012,-0.030392553786563085,1.0234504801161979,0.004626909301949371
1.0000463941145101,1.024806527526012,-0.030392553786563085,1.021794146961403,0.007559838803174738
1.0000021941634036,1.024806527526012,-0.030392553786563085,1.0234483299027677,0.0051423361202310915
1.000058564429039,1.024806527526012,-0.030392553786563085,1.0228095346688928,0.00616631351803461
1.0007935294260528,1.024806527526012,-0.030392553786563085,1.0233641634557613,0.005110757421019859
1.0001677601561714,1.024806527526012,-0.030392553786563085,1.0228602801282776,0.006117084477811597
1.0002077766389952,1.024806527526012,-0.030392553786563085,1.023104151065175,0.005847580802474428
1.0022797835231314,1.024806527526012,-0.030392553786563085,1.0234542840054577,0.004778316043833599
1.0001003795808676,1.024806527526012,-0.030392553786563085,1.0230801940595708,0.005631137989823686
1.0000068335748937,1.024806527526012,-0.030392553786563085,1.0224031089863204,0.0068125624783764525
1.0013402856328795,1.024806527526012,-0.030392553786563085,1.0238623934594993,0.004240880674634582
1.000000091747797,1.024806527526012,-0.030392553786563085,1.0226213262670576,0.006390794971975358
1.000018136793961,1.024806527526012,-0.030392553786563085,1.0229575758784257,0.005964277508186172
1.000100519916528,1.024806527526012,-0.030392553786563085,1.023220808860084,0.005581383250182078
1.0000088151600708,1.024806527526012,-0.030392553786563085,1.0230045041325306,0.005781216820087823
1.000040342850465,1.024806527526012,-0.030392553786563085,1.0233299138014447,0.005267982972103502
1.0016676391951798,1.02531929999329,-0.030766839889634415,1.0236531836631628,0.0042560292732902625
1.0003711982202548,1.02531929999329,-0.030766839889634415,1.0235746000079637,0.004813276477990448
1.0000016463551877,1.02531929999329,-0.030766839889634415,1.0228709798204125,0.005912078802341016
1.0006435236171476,1.02531929999329,-0.030766839889634415,1.023976948028875,0.0035724700480708753
1.0002253346603565,1.02531929999329,-0.030766839889634415,1.0234524884665122,0.004771203662983689
1.0007242513081032,1.02531929999329,-0.030766839889634415,1.023410265820927,0.005092179054405572
1.0000400021839944,1.02531929999329,-0.030766839889634415,1.0230843515056722,0.00612017188743886
1.0008435103928892,1.02531929999329,-0.030766839889634415,1.023756789790835,0.004934574950589039
1.0002152701898663,1.02531929999329,-0.030766839889634415,1.023423744648663,0.006034656345117443
1.000248884473772,1.02531929999329,-0.030766839889634415,1.023514253884855,0.0059463954591455394
1.000063170472746,1.02531929999329,-0.030766839889634415,1.023620948872238,0.005654217990831901
1.0023814624432528,1.02531929999329,-0.030766839889634415,1.0236948851053729,0.005182609144369537
1.0006224488671907,1.02531929999329,-0.030766839889634415,1.024127733065859,0.0043274477219339465
1.0003957278703752,1.02531929999329,-0.030766839889634415,1.0227241727000895,0.006917935682880932
1.000538785457274,1.02531929999329,-0.030766839889634415,1.0244359222611719,0.004183546301792
1.00078804706789,1.02531929999329,-0.030766839889634415,1.023858027005735,0.005124474168144877
1.0004499242831117,1.02531929999329,-0.030766839889634415,1.0237451525011763,0.005604815672960538
1.0000197733747556,1.02531929999329,-0.030766839889634415,1.0232671654324268,0.006353678702253915
1.0001613072243165,1.02531929999329,-0.030766839889634415,1.0240461086806862,0.004921850174765893
1.000031990447742,1.02531929999329,-0.030766839889634415,1.0240103395215856,0.004187996618938008
1.0004459125561878,1.02531929999329,-0.030766839889634415,1.0246483208772696,0.003268597909890922
1.0001895657291047,1.02531929999329,-0.030766839889634415,1.0243351298882406,0.004415919968107512
1.0009792380947495,1.02531929999329,-0.030766839889634415,1.0244771007984566,0.0039059167824151454
1.003007410323761,1.02531929999329,-0.030766839889634415,1.024042442491744,0.004438193776189709
1.0001933619028645,1.02531929999329,-0.030766839889634415,1.0239494621030656,0.004754383994448908
1.0003083395658805,1.02531929999329,-0.030766839889634415,1.0237479035898722,0.005559786934228228
1.0002914190923502,1.02531929999329,-0.030766839889634415,1.0237723314189129,0.005338399698933825
1.0008613810516107,1.02531929999329,-0.030766839889634415,1.0233583986069028,0.005477138094622508
1.0000047794129812,1.02531929999329,-0.030766839889634415,1.0238065949532367,0.005018415847091099
1.0005047753774423,1.02531929999329,-0.030766839889634415,1.0243084012869241,0.003982407073857064
1.0012735740598924,1.02531929999329,-0.030766839889634415,1.0238923353348264,0.0052058223952948434
1.0000135856634984,1.02531929999329,-0.030766839889634415,1.0242352300680524,0.004583941005433962
1.0012710231657491,1.02531929999329,-0.030766839889634415,1.0233875900219123,0.0058621673247654885
1.0000864247945151,1.02531929999329,-0.030766839889634415,1.023739287319798,0.005646838752408568
1.0002064776611566,1.02531929999329,-0.030766839889634415,1.0240330985680668,0.004798427991749658
1.0000114909439028,1.02531929999329,-0.030766839889634415,1.0236439857840351,0.005710560185988648
1.000002211415999,1.02531929999329,-0.030766839889634415,1.023074139374205,0.006801249882937139
1.00032761733828,1.02531929999329,-0.030766839889634415,1.0241958294674876,0.004252005496469053
1.0005340427653455,1.02531929999329,-0.030766839889634415,1.0242004216990224,0.004576209157710295
1.0000175512855152,1.02531929999329,-0.030766839889634415,1.0232809681885158,0.0060663728288504505
1.0068301974748912,1.02531929999329,-0.030766839889634415,1.0249642022970202,0.002173724744998964
1.0000305309217425,1.02531929999329,-0.030766839889634415,1.0235441448632678,0.005950306256496025
1.0000137997479548,1.02531929999329,-0.030766839889634415,1.0236570190496337,0.0056812770445162685
1.0006145974313696,1.02531929999329,-0.030766839889634415,1.0243960114998512,0.003997806588196989
1.0000009162037073,1.02531929999329,-0.030766839889634415,1.0242185537130228,0.004524041535789565
1.0001198652758234,1.02531929999329,-0.030766839889634415,1.0239558892911822,0.0052305031373460036
1.000939387881625,1.02531929999329,-0.030766839889634415,1.0239648558854897,0.005049987968084764
1.0004126921915941,1.02531929999329,-0.030766839889634415,1.023543461969079,0.005835700922363123
1.0000047096470233,1.02531929999329,-0.030766839889634415,1.023584893590011,0.005553919940324529
1.0002886343114925,1.02531929999329,-0.030766839889634415,1.0237414125312865,0.005281612512540321
1.0010325269876417,1.02531929999329,-0.030766839889634415,1.0240903424014247,0.004599058494166086
1.000180459989549,1.02531929999329,-0.030766839889634415,1.0233909927804883,0.006297320229051757
1.0010316679594962,1.02531929999329,-0.030766839889634415,1.0239411614126837,0.004936996028892572
1.0003017414464483,1.02531929999329,-0.030766839889634415,1.0241095779169611,0.004539149559349594
1.0020979203877638,1.02531929999329,-0.030766839889634415,1.0233411656326328,0.0056410283678381655
1.0009774580093456,1.02531929999329,-0.030766839889634415,1.023796761379868,0.005530062656869853
1.0002264654845383,1.02531929999329,-0.030766839889634415,1.0240900638727033,0.004660081462146736
1.0000327495122772,1.02531929999329,-0.030766839889634415,1.0240191685160018,0.005104106969646601
1.001782003438578,1.02531929999329,-0.030766839889634415,1.0242394338432401,0.004174565391179842
1.0014324574529283,1.02531929999329,-0.030766839889634415,1.0238599464135283,0.0053059485839091845
1.0004512986034513,1.02531929999329,-0.030766839889634415,1.0233130186579995,0.0058191758577151595
1.0000440508305324,1.02531929999329,-0.030766839889634415,1.0240991638049273,0.00482672821451513
1.0000005522372126,1.02531929999329,-0.030766839889634415,1.023449712722817,0.006303141873920957
1.0000328266800647,1.0253706029719247,-0.030804225263742234,1.023525803594079,0.005921793256314099
1.000894548387989,1.0253706029719247,-0.030804225263742234,1.023112980039504,0.006469145152377313
1.0000419721579425,1.0253706029719247,-0.030804225263742234,1.0239203152476164,0.005224071147859776
1.0001052080066353,1.0253706029719247,-0.030804225263742234,1.0236405991727815,0.005735427309496329
1.0001565107002144,1.0253706029719247,-0.030804225263742234,1.0245775473549734,0.003613775793890745
1.000281250948752,1.0253706029719247,-0.030804225263742234,1.0236557002741846,0.005733122463293165
1.000316522654036,1.0253706029719247,-0.030804225263742234,1.023869330548749,0.005122819555736922
1.00073524235926,1.0253706029719247,-0.030804225263742234,1.0239932928374416,0.005097638994913971
1.000750749041041,1.0253706029719247,-0.030804225263742234,1.0231940375030169,0.006104625408899019
1.0001600642104835,1.0253706029719247,-0.030804225263742234,1.0239680066493013,0.005216645471754773
1.0000185857993384,1.0253706029719247,-0.030804225263742234,1.023603369645891,0.005552138922576287
1.0012320753954485,1.0253706029719247,-0.030804225263742234,1.0239213892826937,0.004924120708180168
1.0000225973790473,1.0253706029719247,-0.030804225263742234,1.0240528924589127,0.004951216319875511
1.0008576411749104,1.0253706029719247,-0.030804225263742234,1.0246469017695374,0.0034048801894783886
1.0000002952562266,1.0253706029719247,-0.030804225263742234,1.024086525518653,0.005063686641506976
1.0008096109706284,1.0253706029719247,-0.030804225263742234,1.0240973663409938,0.004926529965032788
1.0000033327412763,1.0253706029719247,-0.030804225263742234,1.0236178035172643,0.0055194643373829505
1.0003628310736998,1.0253706029719247,-0.030804225263742234,1.0238181434901477,0.005223204699982929
1.0000036250459803,1.0253706029719247,-0.030804225263742234,1.0236964984933277,0.005803476634416617
1.0000538303627688,1.0253706029719247,-0.030804225263742234,1.023930022058094,0.00518717429368431
1.0002076658205614,1.0253706029719247,-0.030804225263742234,1.0237308897883224,0.0057033063293681595
1.0000179642470814,1.0253706029719247,-0.030804225263742234,1.0236389574185574,0.005649892829822431
1.0009656523696076,1.0253706029719247,-0.030804225263742234,1.0233053783913209,0.005882371386041164
1.0000341152115142,1.0253706029719247,-0.030804225263742234,1.0231368201268731,0.0063524141768109745
1.00003995821229,1.0253706029719247,-0.030804225263742234,1.023797806597519,0.005610832804047478
1.0002021260013492,1.0253706029719247,-0.030804225263742234,1.0235157822670498,0.005733533237361952
1.0019115894055848,1.0253706029719247,-0.030804225263742234,1.02417180835664,0.0042504403711718115
1.0006897785423519,1.0253706029719247,-0.030804225263742234,1.023688852042692,0.00569098247083243
1.0007211917426448,1.0253706029719247,-0.030804225263742234,1.0235127619097135,0.005868374023396285
1.0001034521675385,1.0253706029719247,-0.030804225263742234,1.023601229860661,0.00574502088676858
1.0016550571002898,1.0253706029719247,-0.030804225263742234,1.024531325743783,0.004168384277682118
1.0000317009905044,1.0253706029719247,-0.030804225263742234,1.0234402776731826,0.005831150939976434
1.0000060591302247,1.0253706029719247,-0.030804225263742234,1.0235500653205267,0.00597268323792762
1.000039842008399,1.0253706029719247,-0.030804225263742234,1.023536338407502,0.005753977781126188
1.0000027545871395,1.0253706029719247,-0.030804225263742234,1.0241952798647334,0.004758168816738767
1.0005544434110558,1.0253706029719247,-0.030804225263742234,1.024066487234671,0.004735020297888482
1.0009484970600147,1.0253706029719247,-0.030804225263742234,1.0244127423955733,0.003983657708442032
1.0000834229828393,1.0253706029719247,-0.030804225263742234,1.0234608986265612,0.006245743874982689
1.0000146002553587,1.025467060643109,-0.030874486538770823,1.0244592159177146,0.003980113454424661
1.0000644685930404,1.025467060643109,-0.030874486538770823,1.0238037836822094,0.005068004187673619
1.001765050309613,1.025467060643109,-0.030874486538770823,1.0237177942810936,0.005072652102697518
1.0001352483200199,1.025467060643109,-0.030874486538770823,1.0235140511263792,0.006078022352941569
1.0000007744731736,1.025467060643109,-0.030874486538770823,1.0241217385079424,0.004417060753437891
1.0000094821238512,1.025467060643109,-0.030874486538770823,1.023986510646347,0.005019927024075733
1.0000038476133548,1.025467060643109,-0.030874486538770823,1.0238669159912257,0.0053264829296310046
1.0003399112059108,1.025467060643109,-0.030874486538770823,1.0236588386471035,0.005897016097475477
1.0035807918914772,1.025467060643109,-0.030874486538770823,1.0246963078941016,0.0034822519047199353
1.00028053675328,1.025467060643109,-0.030874486538770823,1.0241682064088038,0.004280226746467522
1.0000055393503495,1.025467060643109,-0.030874486538770823,1.023575170768542,0.005763841904518916
1.0002355731129795,1.025467060643109,-0.030874486538770823,1.0239014211099522,0.0054900329446736585
1.0001882988123554,1.025467060643109,-0.030874486538770823,1.0234410601318142,0.006201388717774106
1.0000811023801999,1.025467060643109,-0.030874486538770823,1.0240528295041522,0.005179608418839064
1.0000953840405977,1.025467060643109,-0.030874486538770823,1.023992627671362,0.005507943288759785
1.000727387668654,1.025467060643109,-0.030874486538770823,1.0246285413487666,0.003963138654183471
1.0000174343017847,1.025467060643109,-0.030874486538770823,1.0244957526495426,0.0047758919443453614
1.0016409254930334,1.025467060643109,-0.030874486538770823,1.0244752987940051,0.004425352316067579
1.0000040299677577,1.025467060643109,-0.030874486538770823,1.0244129748075712,0.004519264546371178
1.0000102677784817,1.025467060643109,-0.030874486538770823,1.0235500792732535,0.00595701263275316
1.0002525142256788,1.025467060643109,-0.030874486538770823,1.0241217967228198,0.005096926583123409
1.0010828454600211,1.025467060643109,-0.030874486538770823,1.0243270250242218,0.004780381766263423
1.0079740662269159,1.025467060643109,-0.030874486538770823,1.0249117192571855,0.0027104837195417878
1.0000143239382533,1.025467060643109,-0.030874486538770823,1.0243636429988248,0.004827028354688767
1.000362043214628,1.025467060643109,-0.030874486538770823,1.0232156706348905,0.006858549164805546
1.0001172196766774,1.025467060643109,-0.030874486538770823,1.0241630953733851,0.004995199422561179
1.0001693571032757,1.025467060643109,-0.030874486538770823,1.02348317224867,0.006380550447205722
1.000463369650735,1.025467060643109,-0.030874486538770823,1.0238528227189745,0.00559922473498295
1.0001096486019845,1.025467060643109,-0.030874486538770823,1.0237601929763411,0.005783126828386
1.0003271819850095,1.025467060643109,-0.030874486538770823,1.0237969585810671,0.005784345524486062
1.000000031732741,1.025467060643109,-0.030874486538770823,1.0229788254466639,0.006696955164530048
1.0001505843017613,1.025467060643109,-0.030874486538770823,1.0233461878126913,0.006246339474686461
1.0000155671764202,1.025467060643109,-0.030874486538770823,1.0232167658226905,0.006651376595187929
1.0000904415874163,1.025467060643109,-0.030874486538770823,1.023366399457844,0.0065913028505873794
1.0000155774987742,1.025467060643109,-0.030874486538770823,1.0233698620197105,0.006302692961800215
1.0026994667680826,1.025467060643109,-0.030874486538770823,1.0247183070203392,0.003440657842447627
1.000165146017059,1.025467060643109,-0.030874486538770823,1.0232302052504716,0.0062074471573012905
1.0003241701275118,1.025467060643109,-0.030874486538770823,1.0240579803848362,0.0054391044268781415
1.0000011955187904,1.025467060643109,-0.030874486538770823,1.023881193755713,0.005481815357077025
1.000002641565989,1.025467060643109,-0.030874486538770823,1.0229938853798652,0.0069071198016782895
1.0001375505776613,1.025467060643109,-0.030874486538770823,1.0248140431528554,0.0037631825466242267
1.0002671265884038,1.025467060643109,-0.030874486538770823,1.0239065558755902,0.005196829337467037
1.0000021946686883,1.025467060643109,-0.030874486538770823,1.0242573420962617,0.004544265533006612
1.0001422066886474,1.025467060643109,-0.030874486538770823,1.0237396557783214,0.006113557319317816
1.0000039503615052,1.025467060643109,-0.030874486538770823,1.0240123283526652,0.0054789516046089915
1.0000428866466677,1.025467060643109,-0.030874486538770823,1.024192835198697,0.005133668831718422
1.000096097442405,1.025467060643109,-0.030874486538770823,1.0241206296693457,0.0050844053422240704
1.0017031501671836,1.025467060643109,-0.030874486538770823,1.023903693359029,0.005110973689519413
1.0000001927164681,1.025467060643109,-0.030874486538770823,1.0235841486342656,0.005824364712735309
1.000067504060559,1.025467060643109,-0.030874486538770823,1.0242851567906979,0.00448268595273109
1.0011634428492941,1.025467060643109,-0.030874486538770823,1.024018545608633,0.004843247738497796
1.000283458640341,1.025467060643109,-0.030874486538770823,1.0235217774628418,0.006143209557218264
1.0000221187714928,1.025467060643109,-0.030874486538770823,1.0235179856578085,0.006085567119716496
1.0006969234354453,1.025467060643109,-0.030874486538770823,1.0237016478058432,0.005533259177173085
1.0005964284833233,1.025467060643109,-0.030874486538770823,1.0235423000827795,0.006194290641203767
1.000616951668681,1.025467060643109,-0.030874486538770823,1.0239028305595281,0.00539248388194653
1.0001385977245847,1.025467060643109,-0.030874486538770823,1.0235824861446998,0.005936024940644856
1.0020511682644693,1.025467060643109,-0.030874486538770823,1.0239879312549478,0.0049664169600319415
1.002038533562437,1.025467060643109,-0.030874486538770823,1.0248798366565033,0.003268725133408309
1.0020713363437475,1.025467060643109,-0.030874486538770823,1.0243466308197773,0.004438048142458189
1.000058651546148,1.025467060643109,-0.030874486538770823,1.0241201306778187,0.004838084369755098
1.000034023016809,1.025467060643109,-0.030874486538770823,1.023632784059749,0.005919437133063072
1.0001276424638477,1.025467060643109,-0.030874486538770823,1.0243275034582504,0.004440935516519303
1.0008021071513888,1.025467060643109,-0.030874486538770823,1.023880423856549,0.004996654113102748
1.0000855232590629,1.025467060643109,-0.030874486538770823,1.0234060683229285,0.006355050294742404
1.0000049363774488,1.025467060643109,-0.030874486538770823,1.0232190468819125,0.00668157770006362
1.0007377263310584,1.025467060643109,-0.030874486538770823,1.024000245776402,0.0048117208773908815
1.0000677434342746,1.025467060643109,-0.030874486538770823,1.0235574598458748,0.0059313803614012405
1.0000038377224678,1.025467060643109,-0.030874486538770823,1.0232741435617572,0.006362507890798145
1.0000000192259313,1.025467060643109,-0.030874486538770823,1.0231735544029417,0.0068085780067098835
1.0006511296971743,1.025467060643109,-0.030874486538770823,1.0235182466225234,0.006171508012398116
1.000000755237778,1.025467060643109,-0.030874486538770823,1.023881643113577,0.005137352481495077
1.0006367789724302,1.025467060643109,-0.030874486538770823,1.0240085295063626,0.005346334992340394
1.000196282063427,1.025467060643109,-0.030874486538770823,1.024311573655527,0.0046884090998831176
1.0003796212442977,1.025467060643109,-0.030874486538770823,1.0230448245856278,0.006646595132556769
1.000014909555669,1.025467060643109,-0.030874486538770823,1.0235310051353992,0.006056997630327239
1.0000223308699283,1.0254976787088195,-0.030896781374551346,1.0242427736230104,0.004483450613890419
1.0003902402011036,1.0254976787088195,-0.030896781374551346,1.0239641724491946,0.005399921663243483
1.0005166778232224,1.0254976787088195,-0.030896781374551346,1.0237525899971043,0.005284790088496004
1.0000000086634182,1.0254976787088195,-0.030896781374551346,1.0236495196362383,0.005961765180895786
1.0004307911371453,1.0254976787088195,-0.030896781374551346,1.0230431713393282,0.006799455297830284
1.0026149896956733,1.0254976787088195,-0.030896781374551346,1.0239750088574169,0.005262951290091683
1.0000597812891356,1.0254976787088195,-0.030896781374551346,1.0239028941102395,0.00556070208030049
1.0010365528989775,1.0254976787088195,-0.030896781374551346,1.02344160046924,0.006003500190565648
1.0000269594567173,1.0254976787088195,-0.030896781374551346,1.024231110991702,0.005021476163633913
